name,categoria,calories,protein,carbs,fat,fiber,sugar,sodium,n_productos
Helado De Crema De Dulce De Leche Con Nuez,HELADOS,221.7,5.2,23.3,11.7,1.8,,206.7,3
Mermelada De Cerezas,CONFITURAS Y DULCES,270.0,0.0,65.0,0.0,0.0,65.0,0.0,3
Helado De Agua Sabor Limon Aromatizado Con Esencia Artificial,HELADOS,85.0,0.0,21.7,0.0,0.0,22.5,0.0,3
Alfajor Relleno De Dulce De Leche Con Cobertura De Chocolate Con Leche,GALLETITAS Y BARRAS,422.5,8.6,62.5,15.0,2.2,39.4,131.2,3
Alfajor Relleno De Dulce De Frambuesa Con Cobertura De Chocolate Semiamargo,ALFAJORES,380.0,3.5,55.0,14.0,2.0,42.5,120.0,3
Cebollitas En Aceite De Girasol Y Especias,VEGETALES Y FRUTAS,34.0,1.2,5.6,0.0,1.6,1.8,1302.0,3
Harina De Fruto De Algarroba Blanca,CEREALES Y HARINAS,312.0,5.8,62.0,1.4,20.0,55.0,36.0,3
Pan Para Hamburguesa Con Sesamo,MASAS Y PANADERÍA,242.0,6.0,48.0,2.8,1.2,4.6,342.0,3
Helado De Agua Sabor Artificial A Naranja,HELADOS,80.0,,25.0,,,25.0,0.0,3
Galletas Marineras,GALLETITAS Y BARRAS,366.7,8.0,66.7,7.3,2.7,0.0,296.7,3
"Jardinera De Hortalizas Y Legumbres. Arvejas, Papas, Zanahorias",VEGETALES Y FRUTAS,61.5,2.6,10.8,0.9,3.8,1.8,56.9,3
Polvo Para Preparar Bebida Analcoholica Dietetica Artificial De Bajas Calorias Fortificado Con Vitamina C. Sabor Naranja Dulce,BEBIDAS ANALCOHÓLICAS,277.8,,38.9,,,38.9,94.4,3
Queso Pasta Semi Dura Magro,QUESOS,253.3,20.3,2.7,18.0,0.0,,586.7,3
Pizza Con Salsa A Base De Hortalizas,MASAS Y PANADERÍA,302.5,8.2,62.5,2.2,2.5,0.2,282.5,3
Masa Congelada A Base De Harina De Maiz,COMIDAS PREPARADAS,217.0,6.6,17.0,14.0,1.9,2.4,443.0,3
Pastas Frescas,PASTAS,197.0,7.1,39.0,1.2,1.2,0.0,390.0,3
Pizza Con Salsa A Base De Zanahoria,MASAS Y PANADERÍA,380.0,7.2,50.0,15.5,1.8,0.0,770.0,3
Cebolla Deshidratada,VEGETALES Y FRUTAS,110.0,5.0,45.0,0.7,9.5,12.6,20.0,3
Chocolate Amargo Aromatizado Con Vainillina Y Etilvainillina,CACAO Y CHOCOLATE,550.0,12.1,37.1,39.2,9.3,32.9,0.0,3
Polvo Para Preparar Bebida Analcoholica Artificial Dietetica De Bajas Calorias Sabor A Naranja,BEBIDAS ANALCOHÓLICAS,333.3,,57.7,,,53.6,0.0,3
Queso Rallado,QUESOS,420.0,38.0,0.0,32.0,0.0,0.0,1300.0,3
Cordero En Escabeche,CARNES Y CHACINADOS,166.0,15.0,2.9,11.0,1.4,1.7,111.0,3
Alfajor De Dulce De Leche Cubierto Con Chocolate Semiamargo,GALLETITAS Y BARRAS,396.0,6.0,64.0,15.4,2.2,35.0,114.0,3
Figura Hueca De Chocolate Con Leche Aromatizado Con Vainillina,CACAO Y CHOCOLATE,544.0,6.8,56.0,32.0,1.2,56.0,96.0,3
Polvo Para Hornear,POSTRES,250.0,0.0,64.0,0.0,0.0,0.0,3000.0,3
Hamburguesa De Carne De Guanaco,COMIDAS PREPARADAS,127.1,18.5,3.3,4.4,,,128.0,3
Dulce De Citron,CONFITURAS Y DULCES,170.0,0.0,45.0,0.0,0.0,45.0,0.0,3
Pulpa De Mora Congelada,VEGETALES Y FRUTAS,51.7,1.0,12.0,,5.0,12.0,0.0,3
Confitura De Mosqueta,CONFITURAS Y DULCES,260.0,0.0,60.0,0.0,0.0,65.0,0.0,3
Helado De Crema De Banana,HELADOS,181.7,2.2,25.0,6.7,,32.5,31.7,3
Vieiras En Escabeche,CONSERVAS DE PESCADO Y MAR,208.0,11.1,9.1,13.6,1.7,9.1,400.0,3
Pulpa De Frambuesa Congelada,VEGETALES Y FRUTAS,53.3,1.0,13.7,,7.0,13.7,0.0,3
Alfajor Relleno Con Dulce De Leche Con Cobertura De Chocolate Semiamargo,ALFAJORES,432.5,5.0,45.0,17.5,2.5,22.5,37.5,3
Masa Precocida Para Pizza Con Tomate,MASAS Y PANADERÍA,226.0,7.5,41.0,4.6,2.5,2.8,575.0,3
Dulce De Arándano,CONFITURAS Y DULCES,265.0,,65.0,,,65.0,0.0,3
Chutney De Ciruelas,VEGETALES Y FRUTAS,200.0,,47.3,,,68.2,164.0,3
Carne Picada Aditivada,CARNES Y CHACINADOS,207.5,17.5,0.5,15.0,0.4,0.0,118.8,3
Salchicha Fresca De Carne Vacuna,CARNES Y CHACINADOS,308.0,14.0,3.6,26.0,0.0,1.8,582.0,3
Masa Para Pizza Con Salsa De Tomate,MASAS Y PANADERÍA,272.5,6.0,45.0,7.0,1.8,0.3,275.0,3
Salsa Criolla,SALSAS Y ADEREZOS,75.0,0.0,5.8,5.0,0.0,3.8,890.0,3
Dulce De Arándanos,CONFITURAS Y DULCES,270.0,0.0,70.0,0.0,1.5,70.0,0.0,3
Crema Helada Sabor Pistacho,HELADOS,235.0,4.2,25.0,10.0,0.3,,68.3,3
Arandanos Pasteurizados,VEGETALES Y FRUTAS,76.4,0.6,17.1,,1.3,,0.0,3
Crema Helada Sabor Granizado,HELADOS,215.0,3.3,26.7,10.0,0.5,,56.7,3
Crema Helada Sabor Frutilla,HELADOS,166.7,3.2,22.1,6.8,2.2,16.7,53.3,3
Crema Helada Sabor Dulce De Leche,HELADOS,223.3,5.0,25.6,6.7,,23.3,68.3,3
Crema Helada Sabor Chocolate,HELADOS,173.3,5.0,18.3,10.0,1.3,16.7,50.0,3
Moras Pasteurizadas,VEGETALES Y FRUTAS,76.4,0.9,15.7,0.0,3.0,19.3,0.0,3
Mermelada De Frambuesas,CONFITURAS Y DULCES,235.0,0.0,60.0,0.0,4.0,60.0,0.0,3
Pizza Con Cebolla,MASAS Y PANADERÍA,237.8,6.5,44.4,5.4,2.9,0.0,500.0,3
Masa De Fecula De Mandioca Con Quesos Congelada Libre De Gluten,MASAS Y PANADERÍA,328.8,10.0,42.0,14.0,,,546.0,3
Alimento Texturizado A Base De Harina De Arroz Y Cacao,CEREALES Y HARINAS,366.7,6.3,86.7,,3.7,33.3,0.0,3
Salsa De Frutilla,SALSAS Y ADEREZOS,222.2,,55.6,,,58.9,0.0,3
Pastas Rellenas Ravioles,PASTAS,253.0,8.0,47.0,4.0,2.0,1.0,351.0,3
Producto Texturizado A Base De Harina De Arroz Y Cacao,CEREALES Y HARINAS,370.0,6.0,86.7,1.2,0.0,27.3,0.0,3
Arroz Blanco Tipo Largo Fino Calidad 0000 Libre De Gluten,CEREALES Y HARINAS,350.3,6.8,79.0,0.0,,,0.0,3
Arroz Blanco Tipo Largo Fino Calidad 00000 Libre De Gluten,CEREALES Y HARINAS,350.8,7.0,80.0,,,,0.0,3
Budín,MASAS Y PANADERÍA,405.0,6.3,46.7,20.0,1.0,,240.0,3
Arroz Blanco Tipo Grano Largo Fino Calidad 0000 Libre De Gluten,CEREALES Y HARINAS,362.2,5.9,80.8,0.5,0.2,,7.8,3
Harina De Maiz Libre De Gluten,CEREALES Y HARINAS,340.0,9.0,76.0,,4.8,,0.0,3
Ricotta Magra,QUESOS,93.3,12.0,8.0,5.0,0.0,8.0,163.3,3
Almendras Garrapiñadas,REPOSTERÍA Y CONFITERÍA,496.0,10.0,56.0,26.0,4.4,52.0,0.0,3
Crema De Leche,LÁCTEOS,393.3,0.0,2.7,42.0,0.0,1.7,46.7,3
Ricotta Con Crema,QUESOS,183.3,12.0,2.0,13.0,0.0,4.0,100.0,3
Polvo Para Preparar Salsa Blanca,POSTRES,333.3,2.2,50.0,1.5,0.0,1.1,666.7,3
Pasas De Uva En Grano Rubias Sin Semillas Elegidas,VEGETALES Y FRUTAS,323.3,2.7,76.7,0.0,3.7,66.7,153.3,3
Pasas De Uva En Grano Morenas Sin Semillas Elegidas,VEGETALES Y FRUTAS,316.7,2.7,76.7,,4.3,76.7,126.7,3
"Mezcla De Pulpa De Manzana, Pera Y Banana",JUGOS,78.9,0.7,18.9,0.0,1.9,11.1,11.1,3
Mezcla De Pulpa De Manzana Y Durazno,JUGOS,62.2,0.0,14.4,0.0,2.4,10.3,9.0,3
Fiambre Cocido De Cerdo Para Emparedados,CARNES Y CHACINADOS,202.5,15.0,7.5,8.8,0.8,0.0,980.0,3
Aceitunas Verdes Rellenas Con Jamón Crudo En Aceite De Girasol,VEGETALES Y FRUTAS,165.0,6.0,14.5,9.0,0.0,9.0,3195.0,3
Aceitunas Verdes Rellenas Con Queso Azul En Aceite De Girasol,VEGETALES Y FRUTAS,190.0,0.0,10.4,14.0,0.0,10.4,1976.7,3
Salsa A Base De Tomates Y Zanahorias,SALSAS Y ADEREZOS,25.0,,5.0,,,4.5,390.0,3
"Ciruelas D´Agen Deshidratadas Sin Carozo Tiernas Grado Elegido. Nº De Unidades/Kilo: 22/44, 44/66, 66/88, 88/110, 110/132, 132/154, 154/176, 176/198, 198/220",VEGETALES Y FRUTAS,256.0,2.0,62.0,,7.0,58.0,36.0,3
Aceitunas Verdes En Rodaja En Salmuera,VEGETALES Y FRUTAS,165.0,0.0,12.5,12.0,0.0,12.5,2800.0,3
Porotos Pallares Escabechados Condimentados En Aceite,VEGETALES Y FRUTAS,212.0,7.6,13.0,14.6,6.8,0.0,424.0,3
Medallones De Soja,COMIDAS PREPARADAS,203.8,15.0,36.2,6.9,1.2,,800.0,3
Mix De Helado De Crema Sabor Frutilla Y Helado De Crema Sabor Vainilla Aromatizados Con Esencia Artificial Y Helado De Crema De Chocolate,HELADOS,173.8,2.1,25.0,7.2,,17.5,28.8,3
"Mix De Helado De Crema Sabor Vainilla, Helado De Crema Sabor Frutilla Aromatizados Con Esencia Artificial Y Helado De Crema De Chocolate",HELADOS,173.3,2.2,25.0,7.3,,21.7,28.3,3
Polvo Para Preparar Postre De Gelatina Con Aromatizante Artificial De Naranja,POSTRES,390.5,8.2,85.7,0.0,0.0,50.4,0.0,3
Polvo Para Preparar Postre De Gelatina Con Aromatizante Artificial De Frambuesa,POSTRES,390.5,8.2,85.7,0.0,0.0,50.4,0.0,3
Aderezo A Base De Garbanzos Condimentados,SALSAS Y ADEREZOS,241.7,8.3,20.0,14.0,8.0,6.7,380.0,3
Chocolate Con Leche Con Aromatizante Artificial De Vainilla,CACAO Y CHOCOLATE,556.0,8.8,52.0,34.4,3.8,,76.0,3
"Mix De Helado De Crema Sabor Crema Y Chantilly, Helado De Crema De Dulce De Leche Heladero Y Helado De Crema Sabor Banana Con Dulce De Leche Heladero, Aromatizados Con Esencia Artificial",HELADOS,171.7,3.3,31.7,6.8,,23.3,45.0,3
Aceitunas Verdes En Salmuera Calidad Ii Grupo A B C D E F Variedad Arauco,VEGETALES Y FRUTAS,145.0,0.0,0.0,15.5,3.5,0.0,1455.0,3
Alfajor De Cacao Relleno Con Dulce De Leche Repostero Cubierto Con Baño De Repostería Fantasía Blanco Con Esencia Artificial De Vainilla Y Etilvainillina,ALFAJORES,411.7,6.2,65.0,14.3,0.0,36.7,36.7,3
Alfajor De Cacao Relleno De Dulce De Leche Repostero Cubierto Con Baño De Repostería Semiamargo Aromatizado Con Etilvainillina,ALFAJORES,386.7,7.5,60.0,12.8,,35.0,63.9,3
Aceitunas Verdes Rellenas Con Queso Provolone En Aceite,VEGETALES Y FRUTAS,190.0,3.0,14.0,13.5,0.0,9.8,2255.0,3
"Sopa De Vegetales Con Fideos Secos, Deshidratada",CALDOS Y SOPAS,34.4,1.3,7.2,0.0,0.0,0.0,269.2,3
Aceitunas Verdes Rellenas Con Queso Azul En Aceite,VEGETALES Y FRUTAS,190.0,2.5,12.5,14.0,0.0,12.5,2965.0,3
Fiambre Cocido De Pata De Cerdo,CARNES Y CHACINADOS,137.5,13.0,5.2,6.5,,,552.5,3
Pastas Frescas Con Papa Tipo Ñoquis,PASTAS,187.0,6.3,38.0,1.7,0.9,0.0,268.0,3
Panqueques,COMIDAS PREPARADAS,263.0,11.7,44.0,4.8,1.2,10.0,276.7,3
Ciruelas Sin Carozo Tiernizadas Grado Elegido,VEGETALES Y FRUTAS,238.0,2.8,58.0,,7.8,54.0,26.0,3
Mezcla De Pulpa De Manzana Con Jugo Concentrado De Manzana,JUGOS,62.2,0.0,15.6,0.0,1.8,11.1,6.1,3
"Mezcla De Pulpa De Manzana, Pera Y Banana Con Jugo Concentrado De Manzana",JUGOS,68.9,0.7,16.7,0.0,1.8,11.1,26.7,3
Espárragos Tallos Cortos Verdes Tamaño Surtido,VEGETALES Y FRUTAS,26.0,3.0,2.8,,1.4,,424.0,3
Aderezo A Base De Uva Ugni Blanc,SALSAS Y ADEREZOS,308.3,,75.0,,,61.7,66.7,3
Aderezo A Base De Vinagre De Vino Y Mosto De Uva Concentrado,SALSAS Y ADEREZOS,216.7,0.0,50.0,0.0,0.0,41.8,54.2,3
Cerezas En Almibar Sabor Maraschino,CONFITURAS Y DULCES,200.0,,49.5,,,37.0,32.5,3
Longaniza A La Española,CARNES Y CHACINADOS,435.0,15.4,7.0,37.5,0.0,0.0,1007.5,3
Berenjenas Escabechadas Condimentadas En Aceite De Girasol,VEGETALES Y FRUTAS,246.0,0.6,4.4,26.0,2.4,1.2,460.0,3
Azúcar Impalpable,AZÚCARES Y EDULCORANTES,400.0,0.0,100.0,0.0,0.0,97.0,0.0,3
Aceitunas Verdes Rellenas Con Almendras En Aceite,VEGETALES Y FRUTAS,285.0,3.5,14.0,23.5,3.5,12.5,1210.0,3
"Jardinera De Hortalizas Y Legumbres Papas, Zanahorias Y Arvejas",VEGETALES Y FRUTAS,66.9,3.2,13.8,,1.5,1.0,159.2,3
Peras En Mitades Comunes Dietéticas Bajas Calorías,VEGETALES Y FRUTAS,27.1,,6.6,,1.9,4.3,10.7,3
Pastas Frescas Rellenas: Ravioles,PASTAS,226.0,9.1,43.0,5.2,1.3,,513.0,3
Coctel De Cuatro Frutas Grado Comun Dietetico Bajo En Calorías,SUPLEMENTOS Y DIETÉTICOS,25.7,0.3,6.1,,1.5,5.4,24.3,3
Harina De Maiz De Coccion Rapida Para Preparar Polenta,CEREALES Y HARINAS,352.0,7.6,76.0,1.4,4.0,0.0,0.0,3
Pan Dulce Milanés,MASAS Y PANADERÍA,321.2,6.4,52.5,9.8,1.9,23.1,152.5,3
Medallones Medianos Elegidos,VEGETALES Y FRUTAS,268.0,4.0,62.0,,7.4,62.0,232.0,3
Duraznos Amarillos En Trozos Comunes En Jarabe Muy Diluido,VEGETALES Y FRUTAS,44.3,,10.7,,0.6,,7.9,3
Coctel De Cinco Frutas Grado Comun En Jarabe Muy Diluido,VEGETALES Y FRUTAS,42.9,,10.0,,1.0,,5.3,3
Chocolate Amargo Con Leche Con Aromatizante Artificial De Vainilla,CACAO Y CHOCOLATE,536.0,6.8,48.0,36.0,4.0,,80.0,3
Duraznos Amarillos En Mitades Comunes En Jarabe Muy Diluido,VEGETALES Y FRUTAS,44.3,,10.7,,0.6,,7.9,3
Coctel De Cuatro Frutas Grado Comun En Jarabe Muy Diluido,VEGETALES Y FRUTAS,49.3,,12.1,,0.9,,5.7,3
Peras En Mitades Comunes En Jarabe Muy Diluido,VEGETALES Y FRUTAS,49.3,,12.1,,0.8,,5.3,3
Salchicha Tipo Frankfurt,CARNES Y CHACINADOS,192.0,13.0,10.2,10.0,0.0,0.0,808.0,3
Jugo De Limon A Base De Concentrado,JUGOS,18.0,0.0,4.0,0.1,0.4,3.8,10.0,3
Aderezo A Base De Garbanzos Y Porotos Con Ajo Y Mostaza,SALSAS Y ADEREZOS,500.0,,5.0,52.5,,,2025.0,3
Chocolate Con Leche Aromatizado Con Vainillina,CACAO Y CHOCOLATE,548.0,7.2,56.0,33.2,,,101.5,3
Aceite Comestible Mezcla De Aceite De Oliva Virgen Y Aceite De Girasol,ACEITES Y GRASAS,900.0,,,100.0,,,0.0,3
Bebida Alcohólica Mixta A Base De Alcohol De Cereal Con Saborizantes Naturales,BEBIDAS ALCOHÓLICAS,27.6,,0.7,,,0.6,22.2,3
Polvo Para Preparar Postre Sabor Vainilla,POSTRES,384.0,3.6,95.8,36.4,,68.0,190.9,3
Helado De Agua De Ananá,HELADOS,113.3,0.1,28.3,0.2,0.5,28.3,0.0,3
Duraznos Amarillos En Mitades Comunes Dietéticos Reducidos En Valor Calórico Y Valor Glucídico,SUPLEMENTOS Y DIETÉTICOS,32.9,1.1,7.1,,,4.9,15.7,3
Peras En Mitades Comunes Dieteticas Reducidas En Calorias Y En Valor Glucidico,SUPLEMENTOS Y DIETÉTICOS,27.9,0.0,6.4,0.0,1.0,4.4,0.0,3
Coctel De Cinco Frutas Grado Comun Dietetico Reducido En Calorias Y En Valor Glucidico,SUPLEMENTOS Y DIETÉTICOS,27.1,0.0,6.3,0.0,1.1,5.3,0.0,3
Peras En Mitades Comunes Dietetica Bajo En Calorias,SUPLEMENTOS Y DIETÉTICOS,27.1,0.1,6.5,0.0,1.6,5.5,20.0,3
Chocolate Blanco Con Aromatizante Artificial De Vainilla,CACAO Y CHOCOLATE,564.0,5.6,52.0,37.6,2.4,52.0,108.0,3
Peras En Mitades Comunes Dietética Bajo En Calorías,SUPLEMENTOS Y DIETÉTICOS,27.1,,6.5,,1.6,5.5,20.0,3
Tomate Triturado - Libre De Gluten,SIN CATEGORÍA,20.0,0.9,3.7,,0.6,2.3,14.6,3
Bebida Sin Alcohol Artificial Gasificada Sabor Cola,BEBIDAS ANALCOHÓLICAS,58.0,0.0,14.5,0.0,0.0,14.5,3.5,3
Helado De Agua Sabor Uva Aromatizado Con Esencia Artificial,HELADOS,85.0,,21.7,,,20.0,0.0,3
Fideos Semolados,PASTAS,341.2,11.2,71.2,1.1,3.0,0.0,10.0,3
Aceitunas Verdes Descarozadas En Salmuera Calidad Ii Grupo A B C D E F Variedad Arauco,VEGETALES Y FRUTAS,150.0,0.0,5.0,14.0,0.0,,3195.0,3
Alfajor De Almidon De Maiz Relleno Con Dulce De Leche Libre De Gluten,ALFAJORES,355.0,4.5,57.5,12.0,0.0,32.2,132.5,3
Tortitas Precocidas Refrigeradas,MASAS Y PANADERÍA,390.0,8.8,55.0,13.8,,,422.5,3
Aceitunas Rellenas Con Pimiento Morrón,VEGETALES Y FRUTAS,120.0,0.0,0.0,11.5,0.0,,1830.0,3
"Tapa Para Empanadas, Tapas Para Pasteles, Tapas Para Pascualinas, Tapas Para Empanadas De Copetin",MASAS Y PANADERÍA,310.0,6.0,50.0,9.7,2.0,,116.7,3
Medallones De Soja Congelados,COMIDAS PREPARADAS,243.8,7.4,50.0,1.5,9.4,,390.0,3
Torta De Chocolate,MASAS Y PANADERÍA,463.3,5.3,47.5,28.9,2.7,47.5,27.5,3
Chocolate Surtido,CACAO Y CHOCOLATE,528.0,8.4,44.0,32.0,2.4,40.0,84.0,3
Maíz Inflado Azucarado,CEREALES Y HARINAS,364.0,6.0,84.0,2.0,3.4,23.2,0.0,3
Cobertura De Chocolate Surtido,CACAO Y CHOCOLATE,528.0,8.0,52.0,34.4,2.6,48.0,84.0,3
Cobertura De Chocolate Blanco En Rama,CACAO Y CHOCOLATE,580.0,7.2,52.0,38.0,0.0,60.0,144.0,3
Helado De Crema Sabor Lemon Pie,HELADOS,228.3,3.7,27.0,10.0,1.0,26.7,103.3,3
Aderezo A Base De Vinagre Y Especias,SALSAS Y ADEREZOS,50.0,,10.0,,3.0,2.0,45.0,3
Aliño Ahumado A Base De Especias Y Sal,SALSAS Y ADEREZOS,280.0,10.0,40.0,10.0,10.0,,3900.0,3
Chocolate Para Taza,CACAO Y CHOCOLATE,420.0,6.0,40.0,24.0,8.3,36.0,0.0,3
Galleta De Hojaldre,MASAS Y PANADERÍA,400.0,7.5,57.5,12.0,1.1,32.5,430.0,3
Maíz Inflado Confitado,CEREALES Y HARINAS,496.0,2.4,64.0,25.6,1.6,35.6,0.0,3
Polvo Para Preparar Postre De Gelatina Sabor Frutilla,POSTRES,388.2,8.8,88.2,0.0,0.0,85.5,285.7,3
Harina De Maíz,CEREALES Y HARINAS,344.0,8.2,74.0,1.6,2.2,,20.0,3
Alfajor Relleno De Dulce De Leche Cubierto Con Baño De Repostería Blanco,GALLETITAS Y BARRAS,408.1,6.2,61.0,15.2,1.3,48.0,133.9,3
Ají En Vinagre De Alcohol,VEGETALES Y FRUTAS,20.0,0.6,4.0,0.2,1.4,2.0,616.0,3
Harinilla De Maíz,CEREALES Y HARINAS,340.0,9.0,76.0,2.0,1.4,,66.0,3
Formados De Carne De Pollo Rebozados Supercongelados,CARNES Y CHACINADOS,148.5,13.8,12.3,7.5,0.8,,366.1,3
Mani Tostado Salado,SEMILLAS Y FRUTOS SECOS,628.0,24.0,16.8,49.3,6.0,,600.0,3
Galletas Dulces Sabor Vainilla Con Mermelada De Membrillo,GALLETITAS Y BARRAS,456.7,5.0,66.7,19.0,0.0,18.3,103.3,3
Mezcla De Vegetales Supercongelada Para Preparar Relleno De Tarta,VEGETALES Y FRUTAS,57.1,2.1,8.1,1.7,2.1,1.6,280.0,3
"Pasas De Uva En Grano, Sin Semillas. Grado Elegido, Variedad Flame",VEGETALES Y FRUTAS,306.7,3.0,73.3,0.7,3.0,63.3,16.7,3
Pasas De Uva En Grano Sin Semilla. Variedad Superior. Grado Elegido,VEGETALES Y FRUTAS,320.0,2.0,76.7,0.7,3.7,60.0,26.7,3
"Barra De Cereales A Base De Texturizado De Arroz, Avena, Semillas De Girasol Y Cacao, Sabor Chocolate, Fortificada Con Vitaminas Y Minerales",SUPLEMENTOS Y DIETÉTICOS,377.5,6.4,64.0,9.2,5.6,20.0,64.0,3
Salsa A Base De Tomate Tipo Italiana,SALSAS Y ADEREZOS,28.3,0.8,5.3,0.0,1.3,3.2,210.0,3
"Pasas De Uva En Grano, Sin Semilla. Grado Elegido",VEGETALES Y FRUTAS,363.3,2.0,86.7,0.7,1.7,60.0,20.3,3
"Pasas De Uva En Grano, Sin Semillas. Grado Elegido",VEGETALES Y FRUTAS,363.3,2.0,86.7,0.7,1.7,60.0,20.3,3
Alfajor Relleno De Dulce De Leche Con Baño De Chocolate Amargo,GALLETITAS Y BARRAS,391.7,5.0,55.0,16.7,1.5,38.3,76.7,3
Alfajor Relleno De Dulce De Leche Y Confitura De Calafate Con Baño De Chocolate Amargo,GALLETITAS Y BARRAS,406.7,4.0,63.3,15.7,1.5,48.3,46.7,3
Alfajor Relleno De Dulce De Leche Con Baño De Reposteria Semiamargo Y De Fantasia Blanco,CARAMELOS Y GOLOSINAS,426.7,5.0,60.0,17.0,1.0,28.3,103.3,3
"Mezcla De Arándanos, Semillas Y Frutas Secas",CEREALES Y HARINAS,426.7,16.0,19.7,33.3,8.0,,6.3,3
"Mezcla De Pasas De Uva, Semillas Y Frutas Secas",CEREALES Y HARINAS,510.0,16.3,36.7,36.7,14.0,,4.7,3
Pan De Mesa Con Harina Integral Y Semillas,MASAS Y PANADERÍA,374.0,11.2,56.0,11.4,5.6,1.4,296.0,3
Caramelos Masticables Sabor A Tutti Frutti,CARAMELOS Y GOLOSINAS,378.8,0.0,85.9,3.5,0.0,55.6,0.0,3
Pan Arabe,MASAS Y PANADERÍA,344.0,8.4,66.0,5.0,2.8,0.0,298.0,3
Porotos Pallares En Escabeche,VEGETALES Y FRUTAS,128.0,7.8,24.0,3.5,6.0,5.6,412.0,3
Queso Criollo Con Provenzal,QUESOS,383.3,24.0,4.3,30.0,0.0,4.3,546.7,3
Queso Con Ají,QUESOS,430.0,32.3,0.0,33.3,0.0,0.0,330.0,3
Queso Con Orégano,QUESOS,430.0,32.3,0.0,33.3,0.0,0.0,330.0,3
Kombucha,BEBIDAS ALCOHÓLICAS,13.5,0.1,3.2,,,1.0,5.0,3
Salsa De Chimichurri,SALSAS Y ADEREZOS,50.0,0.0,12.0,0.0,0.0,0.0,160.0,3
Higos En Almíbar,CONFITURAS Y DULCES,260.0,0.0,65.0,0.0,2.9,61.2,0.0,3
Pan De Mesa,MASAS Y PANADERÍA,354.0,8.4,66.0,6.4,2.8,3.8,294.0,3
"Pastas Frescas Rellenas - Sorrentinos Con Ricota, Queso Y Jamón",PASTAS,283.0,11.0,49.0,4.8,1.8,0.0,586.0,3
Lentejas Libre De Gluten,VEGETALES Y FRUTAS,288.3,23.3,46.7,1.0,16.2,,11.7,3
Maní Con Cobertura,VEGETALES Y FRUTAS,480.0,13.2,30.8,33.6,17.6,9.2,612.0,3
Porotos Alubia Libre De Gluten,VEGETALES Y FRUTAS,248.3,23.3,36.7,1.0,21.7,,15.0,3
Galletitas Tipo Crackers,GALLETITAS Y BARRAS,423.3,11.0,66.7,12.0,2.7,3.7,510.0,3
"Caramelos Masticables Sabores A Tutti Frutti, Arandano, Uva Y Sandia. Libre De Gluten",CARAMELOS Y GOLOSINAS,378.8,,85.9,3.0,,55.6,0.0,3
Palito Helado De Agua Sabor Tutti Frutti,HELADOS,93.3,0.0,23.3,0.0,0.0,20.8,0.0,3
Pan De Campo,MASAS Y PANADERÍA,346.0,10.0,66.0,4.6,4.2,1.4,448.0,3
Miel De Caña,AZÚCARES Y EDULCORANTES,280.0,0.0,70.0,0.0,0.0,70.0,0.0,3
Queso Criollo Con Oregano,QUESOS,383.3,24.0,4.3,30.0,,4.3,546.7,3
Pan Para Hamburguesas Tipo Brioche Con Papa,MASAS Y PANADERÍA,380.0,9.0,64.0,9.8,2.6,6.8,294.0,3
Helado De Leche Sabor Cereza,HELADOS,110.0,3.0,18.3,2.7,,18.3,60.0,3
Helado De Leche Sabor Flan,HELADOS,118.3,3.2,20.0,2.8,0.0,20.0,35.0,3
Helado De Agua Sabor Sandia,HELADOS,86.7,,21.7,,,18.3,0.0,3
Chorizo Fresco Tipo Parrillero,CARNES Y CHACINADOS,288.0,15.2,1.8,24.0,,,488.0,3
Harina Leudante,CEREALES Y HARINAS,338.0,9.0,72.0,1.6,3.0,5.0,350.0,3
Colación De Dulce De Leche Glaseada,ALFAJORES,326.0,6.6,58.0,7.6,0.4,,74.0,3
Cochero De Turrón De Miel De Caña,ALFAJORES,315.0,4.5,67.5,3.0,0.5,,40.0,3
Empanadilla De Cayote Bañada Con Merengue,ALFAJORES,304.4,5.6,60.0,4.7,1.1,,46.7,3
Helado De Leche Sabor Durazno,HELADOS,90.0,2.3,16.1,2.0,,,38.5,3
Jugo De Naranja Con Pulpa,JUGOS,41.0,0.7,9.5,0.0,0.6,8.5,0.0,3
